epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7584413886070251,0.6321707367897034,0.001,0.680419921875,0.849007785320282,0.34763386845588684,0.6507276296615601
1,0.7897897958755493,0.5691759586334229,0.001,0.70849609375,0.8241587281227112,0.3731360137462616,0.7110186815261841
2,0.792499840259552,0.5562800765037537,0.001,0.716064453125,0.8433132171630859,0.34105169773101807,0.6715176701545715
3,0.794404149055481,0.5390768647193909,0.001,0.71923828125,0.8477998375892639,0.3358418047428131,0.6881496906280518
4,0.7967479825019836,0.535300612449646,0.001,0.716552734375,0.8170837163925171,0.38027605414390564,0.7484407424926758
5,0.7976269125938416,0.5382421612739563,0.001,0.72265625,0.8093183636665344,0.39923131465911865,0.7463617324829102
6,0.8001904487609863,0.5286930203437805,0.001,0.730712890625,0.8384814262390137,0.3547392785549164,0.7255717515945435
7,0.8034131526947021,0.5269826650619507,0.001,0.7294921875,0.8075927495956421,0.3946567177772522,0.7733888030052185
8,0.7979931235313416,0.5294331908226013,0.001,0.71923828125,0.8272649049758911,0.363209068775177,0.7629937529563904
9,0.8046582937240601,0.5161952972412109,0.0005,0.728759765625,0.8545297384262085,0.33369341492652893,0.7255717515945435
10,0.8078078031539917,0.5184293985366821,0.0005,0.732666015625,0.8238136172294617,0.3683619499206543,0.7442827224731445
11,0.8045850992202759,0.5170680284500122,0.0005,0.738525390625,0.8483175039291382,0.3320227563381195,0.7151767015457153
12,0.8094191551208496,0.5184274911880493,0.0005,0.7294921875,0.8267471790313721,0.3635225296020508,0.7401247620582581
13,0.8119094967842102,0.5108169913291931,0.0005,0.740234375,0.8069025278091431,0.3929046392440796,0.7796257734298706
14,0.8089796900749207,0.5122213363647461,0.0005,0.740234375,0.8241587281227112,0.3658086061477661,0.7629937529563904
15,0.804804801940918,0.5169029235839844,0.0005,0.734375,0.8331320285797119,0.355774849653244,0.7359667420387268
16,0.8045118451118469,0.5184645056724548,0.0005,0.734375,0.8358930349349976,0.34836307168006897,0.7359667420387268
17,0.8111770153045654,0.5088916420936584,0.00025,0.73193359375,0.8284727931022644,0.3600980341434479,0.7442827224731445
18,0.8115432262420654,0.507594883441925,0.00025,0.740478515625,0.8283002376556396,0.3622168004512787,0.7546777725219727
19,0.8087599873542786,0.5106588006019592,0.00025,0.736083984375,0.8281276822090149,0.3600800335407257,0.7505197525024414
20,0.8116164803504944,0.5052611231803894,0.00025,0.7392578125,0.8272649049758911,0.36096519231796265,0.7463617324829102
21,0.8123489618301392,0.4994092583656311,0.00025,0.744384765625,0.8379637598991394,0.34648752212524414,0.7214137315750122
