epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7598329782485962,0.6325104832649231,0.001,0.6796875,0.8364107012748718,0.3462361991405487,0.6278586387634277
1,0.7922068238258362,0.5608384609222412,0.001,0.71484375,0.8236410617828369,0.38008567690849304,0.7255717515945435
2,0.7923533320426941,0.5464470982551575,0.001,0.715576171875,0.830543577671051,0.3636455833911896,0.6819126605987549
3,0.8002637028694153,0.5381889343261719,0.001,0.723388671875,0.844521164894104,0.33491361141204834,0.7068607211112976
4,0.7989453077316284,0.5338109731674194,0.001,0.7265625,0.8362381458282471,0.36016249656677246,0.6964656710624695
5,0.7985058426856995,0.531927227973938,0.001,0.727294921875,0.815875768661499,0.38209202885627747,0.7338877320289612
6,0.8042920827865601,0.5324406623840332,0.001,0.727294921875,0.8257118463516235,0.35730162262916565,0.7130976915359497
7,0.8010693788528442,0.5284717679023743,0.001,0.726806640625,0.8374460935592651,0.34641584753990173,0.7089397311210632
8,0.8059766888618469,0.5258795619010925,0.001,0.7294921875,0.8169111013412476,0.37312012910842896,0.7401247620582581
9,0.8053175210952759,0.5194715857505798,0.0005,0.730224609375,0.8231233954429626,0.3674502670764923,0.7359667420387268
10,0.8062697052955627,0.5219346880912781,0.0005,0.732666015625,0.8229508399963379,0.36563271284103394,0.7505197525024414
11,0.8068556189537048,0.5163968801498413,0.0005,0.73779296875,0.8296807408332825,0.3569161891937256,0.7234927415847778
12,0.8095656633377075,0.510850727558136,0.0005,0.738525390625,0.8094909191131592,0.38914647698402405,0.7692307829856873
13,0.8083205223083496,0.5154708623886108,0.0005,0.740234375,0.8334771394729614,0.35408756136894226,0.7297297120094299
