epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.8084670305252075,0.4996103048324585,1e-05,0.746826171875,0.835030198097229,0.34472590684890747,0.7505197525024414
1,0.8189408779144287,0.48064395785331726,1e-05,0.772705078125,0.8205349445343018,0.3736036717891693,0.7817047834396362
2,0.8279498815536499,0.4635583460330963,1e-05,0.77734375,0.838826596736908,0.34734219312667847,0.7692307829856873
3,0.8302204608917236,0.44890573620796204,1e-05,0.78857421875,0.8369283676147461,0.3487790524959564,0.7941787838935852
4,0.8425986766815186,0.4333253800868988,5e-06,0.8037109375,0.8616048097610474,0.31142863631248474,0.7442827224731445
5,0.8453087210655212,0.4262615144252777,5e-06,0.803955078125,0.8622950911521912,0.3098050653934479,0.7546777725219727
6,0.8466271162033081,0.4222790598869324,5e-06,0.80322265625,0.8438308835029602,0.33860212564468384,0.7941787838935852
7,0.8496301174163818,0.41356950998306274,5e-06,0.815185546875,0.8712683320045471,0.2927188277244568,0.7318087220191956
8,0.8523401618003845,0.41163820028305054,5e-06,0.81396484375,0.8509059548377991,0.331484317779541,0.8004158139228821
9,0.858272910118103,0.3998626172542572,5e-06,0.826904296875,0.8617773652076721,0.3064802289009094,0.7505197525024414
10,0.8539515137672424,0.40138062834739685,5e-06,0.81982421875,0.8522864580154419,0.32742804288864136,0.7983368039131165
11,0.8617153763771057,0.38910362124443054,2.5e-06,0.838134765625,0.85349440574646,0.32917895913124084,0.8066527843475342
12,0.8628872632980347,0.38561996817588806,2.5e-06,0.828125,0.8467644453048706,0.33942124247550964,0.8087317943572998
