epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.824999988079071,0.5272846221923828,1e-04,0.9555555582046509,0.5,0.6874939799308777,0.8999999761581421
1,0.8500000238418579,0.5205690264701843,1e-04,0.9333333373069763,0.5,0.6780892610549927,0.8999999761581421
2,0.7875000238418579,0.5194751024246216,1e-04,0.800000011920929,0.6499999761581421,0.659685492515564,0.8999999761581421
3,0.762499988079071,0.5742289423942566,1e-04,0.8444444537162781,0.6000000238418579,0.6650171279907227,0.8999999761581421
4,0.8999999761581421,0.35055938363075256,1e-04,0.8888888955116272,0.550000011920929,0.6682985424995422,0.8999999761581421
5,0.9125000238418579,0.3262317180633545,1e-04,0.9333333373069763,0.550000011920929,0.66847163438797,0.8999999761581421
6,0.925000011920929,0.32428795099258423,1e-04,0.9333333373069763,0.6000000238418579,0.6710790395736694,0.8999999761581421
7,1.0,0.2149711549282074,1e-04,1.0,0.6000000238418579,0.6605278253555298,0.8999999761581421
8,0.925000011920929,0.3201298117637634,5e-05,1.0,0.6000000238418579,0.6651715636253357,0.8999999761581421
9,0.949999988079071,0.23303644359111786,5e-05,0.9777777791023254,0.6000000238418579,0.6626987457275391,0.8999999761581421
10,0.9750000238418579,0.25638920068740845,5e-05,0.9555555582046509,0.6499999761581421,0.6564552187919617,0.8999999761581421
11,0.9624999761581421,0.1706763058900833,5e-05,0.9777777791023254,0.6499999761581421,0.6590483784675598,0.8999999761581421
12,0.9624999761581421,0.26203566789627075,5e-05,1.0,0.6000000238418579,0.6603406667709351,0.800000011920929
13,0.9750000238418579,0.15070301294326782,5e-05,1.0,0.6000000238418579,0.6526716351509094,0.800000011920929
14,1.0,0.15025441348552704,5e-05,1.0,0.6000000238418579,0.6473722457885742,0.800000011920929
15,0.9750000238418579,0.21188195049762726,5e-05,0.9555555582046509,0.6499999761581421,0.6400662064552307,0.8999999761581421
16,0.9750000238418579,0.163712739944458,5e-05,0.9777777791023254,0.6499999761581421,0.6434288024902344,0.8999999761581421
17,0.9750000238418579,0.17086438834667206,5e-05,1.0,0.6499999761581421,0.6455774307250977,0.8999999761581421
18,0.949999988079071,0.1430894434452057,5e-05,0.9777777791023254,0.6499999761581421,0.6424645781517029,0.8999999761581421
19,0.9750000238418579,0.1384425312280655,5e-05,1.0,0.6499999761581421,0.6396922469139099,0.8999999761581421
20,0.9624999761581421,0.16936682164669037,5e-05,0.9777777791023254,0.6000000238418579,0.6386839151382446,0.800000011920929
21,0.9375,0.1895408034324646,5e-05,0.9777777791023254,0.6000000238418579,0.6417770981788635,0.800000011920929
22,0.9624999761581421,0.15443386137485504,5e-05,0.9777777791023254,0.6000000238418579,0.6439367532730103,0.800000011920929
23,0.9750000238418579,0.11737231910228729,5e-05,0.9777777791023254,0.6000000238418579,0.6456974744796753,0.800000011920929
24,0.9750000238418579,0.12713004648685455,5e-05,1.0,0.550000011920929,0.643358051776886,0.699999988079071
25,0.987500011920929,0.09727209806442261,5e-05,0.9777777791023254,0.550000011920929,0.645649790763855,0.699999988079071
26,1.0,0.10071234405040741,2.5e-05,1.0,0.550000011920929,0.6465775370597839,0.699999988079071
27,0.9750000238418579,0.1400281935930252,2.5e-05,0.9777777791023254,0.550000011920929,0.6446129679679871,0.699999988079071
28,0.987500011920929,0.10150451958179474,2.5e-05,1.0,0.550000011920929,0.643108069896698,0.699999988079071
29,0.9624999761581421,0.15509574115276337,2.5e-05,1.0,0.550000011920929,0.6450803875923157,0.699999988079071
30,0.9750000238418579,0.11514659970998764,2.5e-05,0.9777777791023254,0.550000011920929,0.6484176516532898,0.699999988079071
