epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.5774999856948853,1.0075492858886719,0.001,0.6848341226577759,0.4399999976158142,0.841035783290863,1.0
1,0.6474999785423279,0.8671674132347107,0.001,0.8056871891021729,0.46000000834465027,0.8183777332305908,1.0
2,0.6549999713897705,0.8338413834571838,0.001,0.8270142078399658,0.49000000953674316,0.8131675124168396,1.0
3,0.6887500286102295,0.7473574876785278,0.001,0.8459715843200684,0.5,0.7847835421562195,0.9885057210922241
4,0.6837499737739563,0.7590715289115906,0.001,0.8317535519599915,0.5550000071525574,0.7618606686592102,0.954023003578186
5,0.7037500143051147,0.7219146490097046,0.001,0.8530805706977844,0.5600000023841858,0.7463678121566772,0.954023003578186
6,0.7174999713897705,0.6945237517356873,0.001,0.8530805706977844,0.5950000286102295,0.7089885473251343,0.954023003578186
7,0.7174999713897705,0.6817048788070679,0.001,0.8625592589378357,0.5899999737739563,0.7092393636703491,0.9195402264595032
8,0.7337499856948853,0.6217765212059021,0.001,0.8838862776756287,0.5950000286102295,0.6912959814071655,0.9195402264595032
9,0.7562500238418579,0.6279144883155823,0.001,0.8957346081733704,0.6050000190734863,0.6966627240180969,0.9080459475517273
