epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.4375,1.311551809310913,0.001,0.35555556416511536,0.550000011920929,0.7190433144569397,0.30000001192092896
1,0.574999988079071,0.9976793527603149,0.001,0.6000000238418579,0.550000011920929,0.7032555937767029,0.4000000059604645
2,0.5874999761581421,0.9888322949409485,0.001,0.644444465637207,0.550000011920929,0.6847078204154968,0.5
3,0.612500011920929,0.9245415925979614,0.001,0.6666666865348816,0.5,0.6742008924484253,0.5
4,0.6625000238418579,0.7886558175086975,0.001,0.7555555701255798,0.550000011920929,0.6677892804145813,0.6000000238418579
5,0.699999988079071,0.805169939994812,0.001,0.7333333492279053,0.6000000238418579,0.6692168712615967,0.699999988079071
6,0.675000011920929,0.7241357564926147,0.001,0.7555555701255798,0.6000000238418579,0.6736151576042175,0.699999988079071
7,0.75,0.6439277529716492,0.001,0.8444444537162781,0.6000000238418579,0.6732789278030396,0.699999988079071
8,0.75,0.6393303871154785,0.001,0.8666666746139526,0.550000011920929,0.6738055348396301,0.699999988079071
9,0.7749999761581421,0.5934839248657227,0.001,0.8888888955116272,0.550000011920929,0.674983561038971,0.699999988079071
10,0.800000011920929,0.5296371579170227,0.0005,0.8666666746139526,0.550000011920929,0.6754599809646606,0.699999988079071
11,0.8999999761581421,0.4596328139305115,0.0005,0.9333333373069763,0.550000011920929,0.6755681037902832,0.699999988079071
12,0.7875000238418579,0.6564429998397827,0.0005,0.8888888955116272,0.550000011920929,0.6730931997299194,0.699999988079071
13,0.8125,0.5663806796073914,0.0005,0.9111111164093018,0.550000011920929,0.6747323274612427,0.699999988079071
14,0.8125,0.5419235825538635,0.0005,0.8888888955116272,0.550000011920929,0.6768316030502319,0.699999988079071
