epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.5699999928474426,1.0407631397247314,0.001,0.6563981175422668,0.46000000834465027,0.7545091509819031,0.9885057210922241
1,0.6412500143051147,0.849453330039978,0.001,0.8246445655822754,0.4650000035762787,0.7557907700538635,0.9655172228813171
2,0.6700000166893005,0.781934380531311,0.001,0.8317535519599915,0.49000000953674316,0.7289143204689026,0.954023003578186
3,0.6862499713897705,0.7330935001373291,0.001,0.8341231942176819,0.5099999904632568,0.7086753845214844,0.954023003578186
4,0.6974999904632568,0.7132015228271484,0.001,0.8436018824577332,0.5199999809265137,0.7089746594429016,0.9425287246704102
5,0.699999988079071,0.6952078342437744,0.001,0.8672986030578613,0.5299999713897705,0.6893736124038696,0.931034505367279
6,0.7137500047683716,0.6576966643333435,0.001,0.8578199148178101,0.5649999976158142,0.6850559711456299,0.954023003578186
7,0.7350000143051147,0.6481189727783203,0.001,0.8767772316932678,0.5699999928474426,0.6625886559486389,0.9080459475517273
8,0.7462499737739563,0.6367257833480835,0.001,0.8767772316932678,0.5899999737739563,0.6674929261207581,0.931034505367279
9,0.7362499833106995,0.6371086835861206,0.001,0.8744075894355774,0.6050000190734863,0.6590376496315002,0.9195402264595032
