epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.512499988079071,1.1648226976394653,0.001,0.46666666865348816,0.6499999761581421,0.667538046836853,0.30000001192092896
1,0.612500011920929,0.990752100944519,0.001,0.644444465637207,0.699999988079071,0.6588729619979858,0.4000000059604645
2,0.612500011920929,0.9584602117538452,0.001,0.6666666865348816,0.6499999761581421,0.6492743492126465,0.5
3,0.637499988079071,0.824112057685852,0.001,0.7111111283302307,0.6499999761581421,0.6370907425880432,0.6000000238418579
4,0.7250000238418579,0.8419159650802612,0.001,0.8222222328186035,0.6499999761581421,0.6313571929931641,0.6000000238418579
5,0.7250000238418579,0.6616789102554321,0.001,0.8222222328186035,0.6000000238418579,0.6264787912368774,0.6000000238418579
6,0.800000011920929,0.631799042224884,0.001,0.8444444537162781,0.6000000238418579,0.6266875863075256,0.6000000238418579
7,0.625,0.8256288766860962,0.001,0.7777777910232544,0.699999988079071,0.626175582408905,0.800000011920929
8,0.800000011920929,0.6452850699424744,0.001,0.8666666746139526,0.6000000238418579,0.6261882781982422,0.8999999761581421
9,0.75,0.6734636425971985,0.001,0.8888888955116272,0.6499999761581421,0.6285001635551453,1.0
10,0.75,0.5526967644691467,0.001,0.8444444537162781,0.6499999761581421,0.6302064061164856,1.0
11,0.800000011920929,0.4981251657009125,0.001,0.8888888955116272,0.6499999761581421,0.6287064552307129,1.0
12,0.824999988079071,0.5150430202484131,0.001,0.9111111164093018,0.6499999761581421,0.6268051862716675,1.0
13,0.7749999761581421,0.5790024995803833,0.0005,0.8444444537162781,0.6499999761581421,0.6292580366134644,1.0
14,0.875,0.4396292269229889,0.0005,0.9333333373069763,0.6499999761581421,0.6321166753768921,1.0
15,0.737500011920929,0.5608928203582764,0.0005,0.7777777910232544,0.6499999761581421,0.6318684816360474,1.0
16,0.7749999761581421,0.5653253197669983,0.0005,0.8888888955116272,0.6499999761581421,0.6315150260925293,1.0
17,0.862500011920929,0.4878996014595032,0.0005,0.9777777791023254,0.6499999761581421,0.6321588158607483,1.0
