epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7577089071273804,0.6351005434989929,0.001,0.669921875,0.8381363153457642,0.3640611171722412,0.6798336505889893
1,0.7867867946624756,0.5644630789756775,0.001,0.7109375,0.8376186490058899,0.3470059037208557,0.6777547001838684
2,0.794330894947052,0.5516510009765625,0.001,0.718017578125,0.8246764540672302,0.3684752285480499,0.7110186815261841
3,0.7977001667022705,0.5364815592765808,0.001,0.720947265625,0.8208800554275513,0.37795349955558777,0.7318087220191956
4,0.7964549660682678,0.5382180213928223,0.001,0.726806640625,0.8377912044525146,0.35653457045555115,0.7193347215652466
5,0.8005566596984863,0.5390141606330872,0.001,0.72900390625,0.8198447227478027,0.37032508850097656,0.7338877320289612
6,0.8011426329612732,0.5303395390510559,0.001,0.7255859375,0.7930974960327148,0.4175296723842621,0.7588357329368591
7,0.8093459606170654,0.5177815556526184,0.0005,0.74658203125,0.8443485498428345,0.3382363021373749,0.6819126605987549
8,0.8067823648452759,0.5166580677032471,0.0005,0.732177734375,0.8303710222244263,0.3559691607952118,0.7214137315750122
9,0.8060499429702759,0.5167568325996399,0.0005,0.738037109375,0.8396893739700317,0.33764609694480896,0.7193347215652466
10,0.8067823648452759,0.5125897526741028,0.0005,0.724853515625,0.8272649049758911,0.36156758666038513,0.7401247620582581
11,0.8078078031539917,0.5116495490074158,0.0005,0.738037109375,0.8283002376556396,0.36452171206474304,0.7338877320289612
12,0.8093459606170654,0.5126751065254211,0.0005,0.735595703125,0.8431406617164612,0.339977890253067,0.7214137315750122
13,0.8122757077217102,0.5070418119430542,0.0005,0.7412109375,0.8421052694320679,0.34307605028152466,0.6985446810722351
14,0.8080275654792786,0.517103374004364,0.0005,0.731201171875,0.8186367750167847,0.3741592764854431,0.7276507019996643
15,0.8091261982917786,0.5060110092163086,0.00025,0.740966796875,0.8422778248786926,0.34040021896362305,0.7234927415847778
16,0.814399778842926,0.505358874797821,0.00025,0.73974609375,0.8229508399963379,0.36616232991218567,0.7422037124633789
17,0.8108108043670654,0.5078851580619812,0.00025,0.74169921875,0.8265746235847473,0.35686740279197693,0.7401247620582581
18,0.8102980852127075,0.5055162310600281,0.00025,0.73828125,0.8345125317573547,0.3474530875682831,0.7318087220191956
19,0.8098586201667786,0.5051953792572021,0.00025,0.737060546875,0.8369283676147461,0.3451745808124542,0.7130976915359497
