epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.8121291995048523,0.49963128566741943,1e-05,0.7587890625,0.805694580078125,0.4037879407405853,0.7983368039131165
1,0.815571665763855,0.48471832275390625,1e-05,0.765869140625,0.820362389087677,0.38097649812698364,0.7941787838935852
2,0.826045572757721,0.46965864300727844,1e-05,0.779052734375,0.8364107012748718,0.3533425033092499,0.7941787838935852
3,0.8292682766914368,0.45671480894088745,1e-05,0.788818359375,0.7727351188659668,0.4819578230381012,0.8773388862609863
4,0.8381308317184448,0.4428904354572296,1e-05,0.79931640625,0.8474547266960144,0.3363315463066101,0.777546763420105
5,0.8448692560195923,0.43515440821647644,1e-05,0.802978515625,0.8528041243553162,0.32612618803977966,0.7692307829856873
6,0.847579300403595,0.4208188056945801,1e-05,0.80712890625,0.8731665015220642,0.2877630293369293,0.7359667420387268
7,0.8492639064788818,0.4170571565628052,1e-05,0.810791015625,0.8493528962135315,0.33413249254226685,0.7962577939033508
8,0.8556361198425293,0.4064056873321533,1e-05,0.81884765625,0.8660914301872253,0.3010214567184448,0.7505197525024414
9,0.858639121055603,0.3943861126899719,1e-05,0.828125,0.8788610696792603,0.2840122580528259,0.7463617324829102
10,0.8640592098236084,0.38384097814559937,1e-05,0.82958984375,0.8621225357055664,0.31231045722961426,0.7837837934494019
11,0.86794114112854,0.3745592534542084,1e-05,0.832763671875,0.8479723930358887,0.3386306166648865,0.8024948239326477
12,0.8716033101081848,0.36578866839408875,1e-05,0.84326171875,0.8503882884979248,0.3370455801486969,0.8004158139228821
13,0.8789277076721191,0.3473716378211975,5e-06,0.8544921875,0.8679896593093872,0.3066333830356598,0.7671517729759216
14,0.8836885690689087,0.3455505967140198,5e-06,0.853759765625,0.8641932606697083,0.3108576536178589,0.7837837934494019
