epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7566102743148804,0.6335973739624023,0.001,0.669677734375,0.8352027535438538,0.3544069230556488,0.6756756901741028
1,0.7862008213996887,0.5618364810943604,0.001,0.704833984375,0.8072476387023926,0.405936062335968,0.7401247620582581
2,0.7916941046714783,0.5521789789199829,0.001,0.72412109375,0.8084555864334106,0.39231786131858826,0.7422037124633789
3,0.794037938117981,0.5404207110404968,0.001,0.722412109375,0.8310612440109253,0.3660639822483063,0.7214137315750122
4,0.8021680116653442,0.5345125198364258,0.001,0.72705078125,0.8207074999809265,0.3822183609008789,0.7484407424926758
5,0.8030469417572021,0.5314527153968811,0.001,0.728271484375,0.8163934350013733,0.383755624294281,0.7463617324829102
6,0.8075881004333496,0.517383873462677,0.0005,0.736572265625,0.8450388312339783,0.3469381332397461,0.7484407424926758
7,0.8112502694129944,0.5124827027320862,0.0005,0.74267578125,0.8207074999809265,0.36757656931877136,0.7401247620582581
8,0.8042188286781311,0.517951250076294,0.0005,0.734619140625,0.8317515254020691,0.353302925825119,0.7130976915359497
9,0.8028272390365601,0.51801997423172,0.0005,0.725830078125,0.8246764540672302,0.36403974890708923,0.7442827224731445
10,0.8108108043670654,0.5140460133552551,0.0005,0.73974609375,0.8296807408332825,0.36072593927383423,0.7110186815261841
11,0.8056837320327759,0.5164167284965515,0.0005,0.7294921875,0.8384814262390137,0.34584641456604004,0.7276507019996643
12,0.8052442669868469,0.5154336094856262,0.0005,0.728515625,0.8308886885643005,0.3614576756954193,0.7276507019996643
13,0.8023145198822021,0.5164310932159424,0.0005,0.7255859375,0.8277825713157654,0.35914602875709534,0.7422037124633789
14,0.8082472681999207,0.5226433277130127,0.0005,0.73095703125,0.8136324286460876,0.37971600890159607,0.7567567825317383
15,0.8080275654792786,0.5098839402198792,0.0005,0.745361328125,0.8303710222244263,0.3506244122982025,0.7234927415847778
16,0.8074415922164917,0.5128931403160095,0.0005,0.73828125,0.8477998375892639,0.3338327407836914,0.7006236910820007
17,0.8102248311042786,0.5107147693634033,0.0005,0.731201171875,0.8269197344779968,0.36825454235076904,0.7546777725219727
18,0.8027539849281311,0.5150281190872192,0.0005,0.731689453125,0.8193269968032837,0.3741096258163452,0.7442827224731445
19,0.8060499429702759,0.5195401310920715,0.0005,0.734375,0.8243313431739807,0.361667275428772,0.7401247620582581
20,0.8110305666923523,0.5098901391029358,0.0005,0.733154296875,0.8217428922653198,0.36503222584724426,0.7567567825317383
21,0.8041456341743469,0.5141630172729492,0.0005,0.73974609375,0.8286454081535339,0.36290982365608215,0.752598762512207
22,0.8119094967842102,0.5052388906478882,0.00025,0.735595703125,0.8448662757873535,0.3419877290725708,0.7297297120094299
23,0.8087599873542786,0.5090562105178833,0.00025,0.733154296875,0.8403796553611755,0.34449446201324463,0.7276507019996643
24,0.8079543113708496,0.5070909857749939,0.00025,0.735107421875,0.8393442630767822,0.34635570645332336,0.7297297120094299
25,0.8115432262420654,0.4988122880458832,0.00025,0.735595703125,0.830543577671051,0.3548627495765686,0.7401247620582581
26,0.8092727065086365,0.5042426586151123,0.00025,0.7421875,0.8320966362953186,0.35331594944000244,0.7318087220191956
