epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.8056104779243469,0.5081257820129395,1e-05,0.75244140625,0.8288179636001587,0.3559473752975464,0.7359667420387268
1,0.8102248311042786,0.5046018958091736,1e-05,0.751220703125,0.8288179636001587,0.36260849237442017,0.7546777725219727
2,0.8088332414627075,0.5049934983253479,1e-05,0.7431640625,0.8324417471885681,0.3585907220840454,0.7546777725219727
3,0.8086134791374207,0.5062518119812012,5e-06,0.742919921875,0.83433997631073,0.3537735342979431,0.7484407424926758
4,0.8119094967842102,0.5075298547744751,5e-06,0.742431640625,0.8327868580818176,0.35718291997909546,0.7588357329368591
5,0.8111770153045654,0.5017997622489929,5e-06,0.74169921875,0.835720419883728,0.35262906551361084,0.7442827224731445
6,0.8059766888618469,0.5043064951896667,5e-06,0.735595703125,0.8331320285797119,0.35647639632225037,0.7546777725219727
7,0.8133010864257812,0.496448278427124,5e-06,0.74853515625,0.8346850872039795,0.352591335773468,0.7463617324829102
8,0.8092727065086365,0.505376935005188,2.5e-06,0.74072265625,0.8358930349349976,0.3490772545337677,0.7380457520484924
9,0.8124221563339233,0.5027725100517273,2.5e-06,0.744384765625,0.8348576426506042,0.35226914286613464,0.7422037124633789
10,0.8126419186592102,0.4995758533477783,2.5e-06,0.74462890625,0.8365832567214966,0.34876564145088196,0.7338877320289612
11,0.8127884268760681,0.4945160448551178,2.5e-06,0.743896484375,0.8341673612594604,0.3553386926651001,0.752598762512207
12,0.8094924092292786,0.5048545598983765,2.5e-06,0.744140625,0.8379637598991394,0.3462744951248169,0.7318087220191956
13,0.8131546378135681,0.5006120204925537,2.5e-06,0.748779296875,0.8317515254020691,0.35722023248672485,0.7546777725219727
14,0.8136672973632812,0.5023410320281982,2.5e-06,0.74853515625,0.8326143026351929,0.3552943468093872,0.7505197525024414
15,0.8104445934295654,0.503291130065918,1.25e-06,0.740478515625,0.8319240808486938,0.35565879940986633,0.752598762512207
16,0.8097853660583496,0.5037582516670227,1.25e-06,0.736083984375,0.8310612440109253,0.35663607716560364,0.752598762512207
17,0.8093459606170654,0.5001024603843689,6.25e-07,0.739990234375,0.8322691917419434,0.3564271628856659,0.7588357329368591
