epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7556580901145935,0.6341156363487244,0.001,0.670654296875,0.8322691917419434,0.3603537976741791,0.6507276296615601
1,0.7883981466293335,0.5635274648666382,0.001,0.70703125,0.8281276822090149,0.3649037778377533,0.7234927415847778
2,0.7963085174560547,0.5485420227050781,0.001,0.712890625,0.8476272821426392,0.34003961086273193,0.6611226797103882
3,0.7963085174560547,0.5389450788497925,0.001,0.7177734375,0.8169111013412476,0.3822146952152252,0.7401247620582581
4,0.8007031679153442,0.5314557552337646,0.001,0.732177734375,0.8400344848632812,0.35674726963043213,0.704781711101532
5,0.8039258718490601,0.5284540057182312,0.001,0.733154296875,0.8450388312339783,0.3478197455406189,0.717255711555481
6,0.8028272390365601,0.5234375596046448,0.001,0.72900390625,0.8198447227478027,0.3810860812664032,0.717255711555481
7,0.8020947575569153,0.5286564230918884,0.001,0.724609375,0.8124244809150696,0.3852492868900299,0.7318087220191956
8,0.8056104779243469,0.5140849351882935,0.0005,0.732666015625,0.8386540412902832,0.34398970007896423,0.7234927415847778
9,0.8100051283836365,0.5132077932357788,0.0005,0.734130859375,0.8148403763771057,0.3789761960506439,0.7484407424926758
10,0.8039258718490601,0.5119298100471497,0.0005,0.731201171875,0.8338222503662109,0.3520064353942871,0.7338877320289612
11,0.8086134791374207,0.5119917988777161,0.0005,0.734375,0.8419327139854431,0.3554202914237976,0.7276507019996643
12,0.8072950839996338,0.5114978551864624,0.0005,0.7412109375,0.8374460935592651,0.3418327569961548,0.7089397311210632
