epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.8102980852127075,0.5086302161216736,1e-05,0.735107421875,0.8362381458282471,0.3500584065914154,0.7214137315750122
1,0.8128616213798523,0.5001487135887146,1e-05,0.7392578125,0.8322691917419434,0.3556804656982422,0.7359667420387268
2,0.8108840584754944,0.5047621726989746,1e-05,0.74072265625,0.8360655903816223,0.3475303649902344,0.7255717515945435
3,0.815937876701355,0.492537260055542,1e-05,0.7451171875,0.8338222503662109,0.35044533014297485,0.7297297120094299
4,0.8163773417472839,0.4993642568588257,1e-05,0.751220703125,0.8371009230613708,0.3468431830406189,0.7276507019996643
5,0.8156449198722839,0.49719226360321045,1e-05,0.7421875,0.8374460935592651,0.3462054133415222,0.7297297120094299
6,0.8119094967842102,0.49519509077072144,1e-05,0.743896484375,0.8322691917419434,0.3539324104785919,0.7359667420387268
7,0.8096389174461365,0.49988359212875366,1e-05,0.743896484375,0.8324417471885681,0.3512868583202362,0.7318087220191956
8,0.8153519630432129,0.49641433358192444,5e-06,0.750732421875,0.8326143026351929,0.3518158793449402,0.7318087220191956
9,0.8152787089347839,0.4979143738746643,5e-06,0.74267578125,0.8391717076301575,0.34306660294532776,0.7255717515945435
10,0.8107375502586365,0.5046365261077881,5e-06,0.73876953125,0.8314064145088196,0.35361137986183167,0.7338877320289612
11,0.8100051283836365,0.5032501816749573,5e-06,0.728271484375,0.830543577671051,0.3540058135986328,0.7338877320289612
12,0.8130081295967102,0.5028961300849915,2.5e-06,0.74267578125,0.8291630744934082,0.3557194173336029,0.7401247620582581
13,0.8138870596885681,0.4952040910720825,2.5e-06,0.739990234375,0.8286454081535339,0.3563605844974518,0.7338877320289612
14,0.8136672973632812,0.5004824995994568,1.25e-06,0.74169921875,0.8352027535438538,0.349064439535141,0.7318087220191956
