epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7536805272102356,0.6339645981788635,0.001,0.6748046875,0.8528041243553162,0.33515846729278564,0.6528066396713257
1,0.7894968390464783,0.5587402582168579,0.001,0.719482421875,0.8189818859100342,0.3856331706047058,0.752598762512207
2,0.7963817715644836,0.5418945550918579,0.001,0.724365234375,0.8276100158691406,0.3761885166168213,0.7546777725219727
3,0.8001904487609863,0.5386419296264648,0.001,0.730712890625,0.8415876030921936,0.3571030795574188,0.717255711555481
4,0.8042920827865601,0.5269805788993835,0.001,0.734619140625,0.8115617036819458,0.40030092000961304,0.7546777725219727
5,0.7971141934394836,0.534231960773468,0.001,0.72705078125,0.8201898336410522,0.3834708631038666,0.765072762966156
6,0.8072218298912048,0.5153017044067383,0.0005,0.7431640625,0.8281276822090149,0.35943806171417236,0.752598762512207
7,0.8119826912879944,0.5117101073265076,0.0005,0.7431640625,0.8301984667778015,0.3726204037666321,0.7546777725219727
8,0.8075881004333496,0.5183833241462708,0.0005,0.737060546875,0.8177739381790161,0.38246336579322815,0.7671517729759216
9,0.8098586201667786,0.5135304927825928,0.0005,0.7470703125,0.8217428922653198,0.37358126044273376,0.7505197525024414
10,0.8107375502586365,0.5137015581130981,0.0005,0.7392578125,0.8298532962799072,0.37081649899482727,0.7567567825317383
