epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.760492205619812,0.6302335858345032,0.001,0.68310546875,0.8702329397201538,0.33436319231987,0.6382536292076111
1,0.7885446548461914,0.560016930103302,0.001,0.709228515625,0.8336496949195862,0.358564555644989,0.6985446810722351
2,0.7916209101676941,0.55147385597229,0.001,0.7119140625,0.8115617036819458,0.389588862657547,0.7193347215652466
3,0.8015088438987732,0.5351433157920837,0.001,0.722900390625,0.8136324286460876,0.3908510208129883,0.7505197525024414
4,0.8027539849281311,0.5322355628013611,0.001,0.725830078125,0.8034512400627136,0.40188467502593994,0.7567567825317383
5,0.8006299138069153,0.5348113775253296,0.001,0.728515625,0.8393442630767822,0.3490823805332184,0.717255711555481
6,0.8045118451118469,0.5196664929389954,0.0005,0.731689453125,0.8172562718391418,0.38138434290885925,0.765072762966156
7,0.8033398985862732,0.5224789977073669,0.0005,0.73486328125,0.8383088707923889,0.35709235072135925,0.7318087220191956
8,0.8089064955711365,0.5183641910552979,0.0005,0.73486328125,0.8346850872039795,0.36078351736068726,0.7422037124633789
9,0.8026074767112732,0.5225069522857666,0.0005,0.729736328125,0.8289905190467834,0.35955750942230225,0.7442827224731445
10,0.8066359162330627,0.5146342515945435,0.0005,0.732421875,0.8246764540672302,0.35906535387039185,0.7422037124633789
