epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.8065626621246338,0.5226436257362366,1e-04,0.74169921875,0.9033649563789368,0.24404184520244598,0.5280665159225464
1,0.8305134177207947,0.4685840606689453,1e-04,0.775634765625,0.8333045840263367,0.36562612652778625,0.8004158139228821
2,0.8499963283538818,0.4156140983104706,1e-04,0.8115234375,0.879033625125885,0.27141112089157104,0.7484407424926758
3,0.8676481246948242,0.37330296635627747,1e-04,0.837646484375,0.8526315689086914,0.33079224824905396,0.8191268444061279
4,0.8858858942985535,0.3269461989402771,1e-04,0.8583984375,0.8993960022926331,0.24424488842487335,0.7068607211112976
5,0.9060279726982117,0.2801276743412018,1e-04,0.88232421875,0.8346850872039795,0.38887274265289307,0.8399168252944946
6,0.9294660687446594,0.21693532168865204,5e-05,0.916259765625,0.8747195601463318,0.3181752562522888,0.8045738339424133
7,0.9424302577972412,0.19002149999141693,5e-05,0.927978515625,0.8750647306442261,0.31844785809516907,0.7920997738838196
8,0.9493883848190308,0.1696789562702179,5e-05,0.93505859375,0.8862812519073486,0.290355920791626,0.7671517729759216
9,0.9531238675117493,0.15225070714950562,5e-05,0.94140625,0.8479723930358887,0.4168231189250946,0.837837815284729
10,0.9624990820884705,0.1300666630268097,5e-05,0.954833984375,0.8867989778518677,0.3057471513748169,0.7713097929954529
