epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7564637660980225,0.6375594139099121,0.001,0.67578125,0.8595340847969055,0.33340898156166077,0.6257796287536621
1,0.7913278937339783,0.5639793872833252,0.001,0.713623046875,0.8191544413566589,0.386033296585083,0.7484407424926758
2,0.7956492900848389,0.5443247556686401,0.001,0.718017578125,0.8200172781944275,0.37806007266044617,0.7297297120094299
3,0.7957225441932678,0.548663318157196,0.001,0.720703125,0.8341673612594604,0.36210396885871887,0.7297297120094299
4,0.8016552925109863,0.533112645149231,0.001,0.730224609375,0.8188093304634094,0.3891443908214569,0.7546777725219727
5,0.7942577004432678,0.5408195853233337,0.001,0.719482421875,0.8408973217010498,0.35632583498954773,0.717255711555481
6,0.8122757077217102,0.5110277533531189,0.0005,0.73828125,0.8250215649604797,0.37694117426872253,0.7463617324829102
7,0.8098586201667786,0.5097074508666992,0.0005,0.75244140625,0.8253666758537292,0.3679348826408386,0.7505197525024414
8,0.8075148463249207,0.508657693862915,0.0005,0.738525390625,0.816565990447998,0.38427746295928955,0.7588357329368591
9,0.8079543113708496,0.5113083124160767,0.0005,0.743896484375,0.8320966362953186,0.36516785621643066,0.7401247620582581
10,0.8079543113708496,0.5153256058692932,0.0005,0.739990234375,0.8334771394729614,0.3569306433200836,0.7401247620582581
